Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
3	64079525	64211131	p14.1	PRICKLE2	NM_198859	0.700856210442213	0.702347101377955	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	64089145	64092034	p14.1	PRICKLE2-AS2	NR_046701	0.700965190054099	0.700997917922991	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	64173219	64187236	p14.1	PRICKLE2-AS3	NR_046702	0.701917617485459	0.702076408256749	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	64501330	64673365	p14.1	ADAMTS9	NM_182920	0.705634603913261	0.707583492429973	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	64547021	64575760	p14.1	ADAMTS9-AS1	NR_110150	0.70615221175595	0.706477779850127	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	64670545	64997143	p14.1	ADAMTS9-AS2	NR_038264	0.707551546223578	0.711251392718658	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	65339905	66024509	p14.1	MAGI1	NM_015520	0.715134352149966	0.722889848845958	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	65858488	65940233	p14.1	MAGI1-IT1	NR_145422	0.721009089579338	0.721935133069317	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	65879490	65910972	p14.1	MAGI1-AS1	NR_046575	0.721247009517885	0.721603651528424	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	66119284	66429351	p14.1	SLC25A26	NM_173471	0.723963501934988	0.727476077955631	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	66429220	66550845	p14.1	LRIG1	NM_015541	0.727474593929731	0.728852415686031	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	66780801	66788760	p14.1	LOC105377143	NR_135533	0.731457458890897	0.731547621960647	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	67048726	67061632	p14.1	KBTBD8	NM_032505	0.734492631709451	0.734638836581696	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	67275887	67275951	p14.1	MIR4272	NR_036234	0.737066011918971	0.737066736939258	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	67410883	67705038	p14.1	SUCLG2	NM_001177599	0.738595306273039	0.741927624124833	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	67705120	67998136	p14.1	SUCLG2-AS1	NR_109992	0.741928553057075	0.745247967813449	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	68040733	68594771	p14.1	FAM19A1	NM_001252216	0.74573052545664	0.752006912796554	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	68549787	68555023	p14.1	LOC105377146	NR_135532	0.751497314162347	0.751556629884575	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	68780914	68981761	p14.1	FAM19A4	NM_001005527	0.754115622972775	0.756390906559929	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69024362	69063045	p14.1	EOGT	NM_001278689	0.756873509516888	0.757311727638154	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69068977	69101484	p14.1	TMF1	NM_007114	0.757378927956003	0.757747181619576	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69098108	69098186	p14.1	MIR3136	NR_036087	0.757708936799438	0.757709820417913	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69103880	69129524	p14.1	UBA3	NM_003968	0.757774324566569	0.758064831132806	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69134089	69155239	p14.1	ARL6IP5	NM_006407	0.758116545470463	0.758356142018424	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69157822	69171746	p14.1	LMOD3	NM_001304418	0.758385403384068	0.758543140610253	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69217933	69435455	p14.1	FRMD4B	NM_015123	0.759066367360167	0.761530552717403	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	69788585	70017488	p13	MITF	NM_001354608	0.765530965435202	0.768124079790658	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	70048894	70064451	p13	SAMMSON	NR_110000	0.768479860839606	0.768656097411551	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71003864	71633140	p13	FOXP1	NM_001244810	0.779298183081035	0.786426899738938	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71338908	71355005	p13	FOXP1-AS1	NR_126463	0.783093709597112	0.783276063527728	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71591120	71591240	p13	MIR1284	NR_031697	0.785950878606772	0.78595223801981	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71728439	71803924	p13	EIF4E3	NM_173359	0.787506488931568	0.788361616374728	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71802874	71805531	p13	GPR27	NM_018971	0.788349721510645	0.788379821180996	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	71820805	71834357	p13	PROK2	NM_021935	0.78855285180386	0.788706374849626	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72084669	72149606	p13	LINC00877	NR_104116	0.791542019819517	0.79227765485663	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72200407	72223490	p13	LINC00870	NR_038221	0.792853151037857	0.793114645464173	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72423743	72495774	p13	RYBP	NM_012234	0.795383199956789	0.796199198961336	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72712446	72713400	p13	LOC105377162	NR_135531	0.798653755142886	0.798664562476539	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72798427	72897598	p13	SHQ1	NM_018130	0.79962778591311	0.800751238833102	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	72937384	73024522	p13	GXYLT2	NR_138564	0.801201952225876	0.802189090003475	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73045893	73118352	p13	PPP4R2	NM_001318026	0.802431190137114	0.80325203771483	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73110809	73112471	p13	EBLN2	NM_018029	0.803166587276945	0.803185415147523	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73431580	73674072	p13	PDZRN3	NM_015009	0.806800422940584	0.809547479494161	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73570472	73618925	p13	LOC101927296	NR_121660	0.808373852904622	0.808922749904071	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73672718	73677050	p13	PDZRN3-AS1	NR_046681	0.809532140783714	0.809581215594389	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	73858394	73928771	p13	LINC02005	NR_146637	0.811635560577529	0.812432822339035	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	74311719	74570291	p12.3	CNTN3	NM_020872	0.816771026539911	0.81970024444059	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75470702	75484266	p12.3	FAM86DP	NR_024241	0.829900498215816	0.830054157202886	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75484458	75561328	p12.3	LINC02018	NR_151705	0.830056332263747	0.830927149599055	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75679913	75680009	p12.3	MIR1324	NR_031714	0.832270532891723	0.832271620422154	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75713341	75716368	p12.3	FRG2C	NM_001124759	0.832649220050364	0.832683511244249	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75713480	75716368	p12.3	FRG2EP	NR_037925	0.832650794703799	0.832683511244249	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75721431	75728454	p12.3	LINC00960	NR_040005	0.832740867146014	0.832820426794067	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75779111	75834734	p12.3	ZNF717	NM_001290210	0.833394291679649	0.834024413608123	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	75787430	75787514	p12.3	MIR4273	NR_036235	0.833488532988514	0.83348948457764	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	77089293	77699114	p12.3	ROBO2	NM_002942	0.848236612455087	0.855144934274192	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	78087855	78098114	p12.3	LINC02077	NR_146636	0.859548764139482	0.859664982625795	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	78646387	79817059	p12.3	ROBO1	NM_002941	0.865876061497671	0.879137951331926	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	79460876	79484377	p12.3	LOC101927374	NR_110133	0.87510295288075	0.875369182595816	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	79557036	79557119	p12.3	MIR3923	NR_037488	0.876192295861929	0.876193236122613	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	80814047	80838539	p12.2	LINC02050	NR_147143	0.890432272048637	0.890709728249709	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	81043018	81144798	p12.2	LINC02027	NR_132411	0.893026156738148	0.894179165563276	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	81538849	81810950	p12.2	GBE1	NM_000158	0.898643149455501	0.90172562984778	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	82035292	82512826	p12.2	LINC02008	NR_147146	0.904267075179347	0.909676791393719	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	84687555	84918726	p12.1	LINC00971	NR_033860	0.93431308270107	0.936931889962946	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	84931240	84942530	p12.1	LINC02025	NR_147147	0.937073654085933	0.937201552195932	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	85008132	86123579	p12.1	CADM2	NM_001167675	0.937944720646965	0.950580997272655	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	85111303	85111415	p12.1	SNORA95	NR_132777	0.939113487334893	0.939114756120395	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	85434859	85434942	p12.1	MIR5688	NR_049870	0.942778872709457	0.942779812970142	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	85849136	85877200	p12.1	CADM2-AS2	NR_046752	0.947471985669249	0.947789907065087	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	86531092	86546146	p12.1	LINC02070	NR_135563	0.955197484650867	0.955368023016494	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	86987118	87040273	p12.1	VGLL3	NM_016206	0.960363548735048	0.960965712068706	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	87138429	87206219	p12.1	LINC00506	NR_104153	0.962077666620084	0.962845621702177	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	87275338	87275427	p11.2	MIR4795	NR_039958	0.963628632283667	0.963629640515004	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	87276412	87304698	p11.2	CHMP2B	NM_001244644	0.963640799030358	0.963961235340316	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	87308782	87325737	p11.2	POU1F1	NM_001122757	0.964007500697379	0.964199574431217	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	87841916	88042981	p11.1	HTR1F	NM_001322209	0.970047078286059	0.972324831473566	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
3	88101099	88199016	p11.1	CGGBP1	NM_001195308	0.97298321786479	0.974092464918534	0.449979127530912	3.60139798064957e-05	4.44352888328032	27	62432931	90122826	0.682202865842065	0.99588623489171	esca	3p	del	tel	p	1	0.95	20	26	0.0044574924191831	2.3509093867526634	1.057860154755195	p
