Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
1	207226619	207254368	q32.2	PFKFB2	NM_001018053	0.41443237141295	0.414149027996992	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207262186	207273337	q32.2	C4BPB	NM_001017366	0.414069198856268	0.413955336647492	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207277606	207318317	q32.2	C4BPA	NM_000715	0.413911746138186	0.413496048498378	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207494816	207534311	q32.2	CD55	NR_125349	0.411693827532828	0.411290546397895	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207627644	207663240	q32.2	CR2	NM_001877	0.410337528593955	0.40997405991997	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207669472	207815110	q32.2	CR1	NM_000651	0.40991042533248	0.408423324232866	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207818457	207897036	q32.2	CR1L	NM_175710	0.408389148211632	0.407586782638728	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207925382	207968861	q32.2	CD46	NM_172361	0.40729734329069	0.406853381764782	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207974862	207996048	q32.2	MIR29B2CHG	NR_135298	0.406792105904781	0.406575776897953	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207975196	207975284	q32.2	MIR29C	NR_029832	0.406788695450317	0.406787796887464	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207975787	207975868	q32.2	MIR29B2	NR_029518	0.406782660783885	0.406781833697622	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	207991723	207995941	q32.2	LOC148696	NR_026817	0.406619939219983	0.406576869468695	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	208059882	208084683	q32.2	CD34	NM_001773	0.405923971657612	0.405670730097226	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	208195587	208417665	q32.2	PLXNA2	NM_025179	0.404538295840015	0.402270670371387	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	208902032	208906529	q32.2	LINC01717	NR_146914	0.397324827265076	0.397278908661106	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209145798	209148652	q32.2	LINC01774	NR_146915	0.394835746896982	0.394806604869912	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209498800	209501877	q32.2	LINC01696	NR_135085	0.391231264122115	0.391199845055089	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209545399	209553035	q32.2	LINC01698	NR_146491	0.390755444458697	0.390677473709327	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209602164	209605892	q32.2	MIR205HG	NR_145433	0.390175820363889	0.39013775397394	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209605477	209605587	q32.2	MIR205	NR_029622	0.390141991514667	0.390140868311101	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209757044	209787284	q32.2	CAMK1G	NM_020439	0.38859434974284	0.388285570871582	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209788217	209825820	q32.2	LAMB3	NM_000228	0.388276044063153	0.387892082029558	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209796788	209796855	q32.2	MIR4260	NR_036213	0.388188526083472	0.388187841950391	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209834703	209915907	q32.2	LOC101930114	NR_134510	0.387801378236126	0.386972208941758	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209848669	209849735	q32.2	G0S2	NM_015714	0.387658772226999	0.387647887363349	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209859524	209908295	q32.2	HSD11B1	NM_001206741	0.387547932456909	0.387049934628531	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209929376	209955668	q32.2	TRAF3IP3	NM_001320144	0.386834677770562	0.386566211696384	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209952552	209958075	q32.2	C1orf74	NM_152485	0.386598028990129	0.38654163396017	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	209958967	209979520	q32.2	IRF6	NM_001206696	0.386532525800343	0.386322660319491	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210001311	210030910	q32.2	DIEXF	NM_014388	0.386100153693049	0.385797920035299	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210111518	210337633	q32.2	SYT14	NM_153262	0.384974836462071	0.382665989422567	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210404803	210407466	q32.2	SERTAD4-AS1	NR_024337	0.38198012048135	0.381952928744109	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210406146	210419976	q32.2	SERTAD4	NM_001354173	0.381966407186902	0.38182518986582	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210501595	210849638	q32.2	HHAT	NM_001122834	0.380991783030726	0.377437936314807	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	210851656	211307457	q32.2	KCNH1	NM_172362	0.37741733063484	0.372763173283701	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211305620	211306716	q32.2	KCNH1-IT1	NR_046784	0.372781930783254	0.372770739591359	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211432618	211489725	q32.2	RCOR3	NR_146432	0.371485161633384	0.37090204539658	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211499956	211548286	q32.3	TRAF5	NM_004619	0.370797577253992	0.37030408245082	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211556096	211605877	q32.3	LINC00467	NR_026761	0.370224334997628	0.369716024118325	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211649863	211666259	q32.3	RD3	NM_001164688	0.369266885645072	0.369099467048077	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211748380	211752099	q32.3	SLC30A1	NM_021194	0.368260934320345	0.36822295982887	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211813149	211827963	q32.3	LINC01693	NR_131925	0.367599581849692	0.367448316962165	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211831598	211848972	q32.3	NEK2	NM_001204182	0.367411200189776	0.367233795291984	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211849103	211860801	q32.3	LOC91548	NR_148994	0.367232457658646	0.367113010064864	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	211916798	212004114	q32.3	LPGAT1	NM_014873	0.366541227973136	0.36564964940426	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212004302	212027045	q32.3	LOC102723727	NR_135820	0.365647729747256	0.365415502304497	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212113740	212209002	q32.3	INTS7	NR_037667	0.364530264730299	0.363557550020186	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212208894	212278348	q32.3	DTL	NM_016448	0.363558652801869	0.362849462070243	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212250954	212251027	q32.3	MIR3122	NR_036068	0.363129180601964	0.363128435203234	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212398619	212458363	q32.3	LOC101929541	NR_125984	0.361621381923909	0.361011339434344	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212458878	212535205	q32.3	PPP2R5A	NM_006243	0.361006080799466	0.360226710266842	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212526159	212526292	q32.3	SNORA16B	NR_004389	0.360319078443741	0.36031772038852	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212537815	212588267	q32.3	TMEM206	NM_018252	0.360200059709502	0.359684897288446	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
1	212606228	212619721	q32.3	NENF	NM_013349	0.359501498567987	0.359363722334194	0.552983960310144	0.0007072043343711	3.15045508624764	13	205307788	247047608	0.0078225818688273	0.434025442521273	gbm	1q	del	tel	n	1	0.95	8	9	0.0481201131627399	1.3176733600126644	0.7286522330149773	n
