Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
6	74078279	74079515	q13	OOEP	NM_001080507	0.891011191587931	0.890999817639535	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74104284	74127289	q13	DDX43	NM_018665	0.89077188776265	0.890560190608235	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74134855	74162043	q13	CGAS	NM_138441	0.890490566584313	0.890240376528488	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74171453	74211179	q13	MTO1	NM_133645	0.890153783604209	0.889788216068616	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74225472	74230755	q13	EEF1A1	NM_001402	0.889656688686391	0.889608073338998	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74227967	74228161	q13	SNORD141A	NR_132980	0.889633729138456	0.889631943907073	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74227967	74228161	q13	SNORD141B	NR_132981	0.889633729138456	0.889631943907073	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74303101	74363737	q13	SLC17A5	NM_012434	0.888942329268868	0.888384343237346	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74403625	74405854	q13	LOC101928489	NR_110889	0.888017284941526	0.887996773185074	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74405807	74538041	q13	CD109	NM_133493	0.887997205689584	0.886780358851201	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	74779166	75400443	q13	LOC101928516	NR_110856	0.884561472680434	0.878844342795455	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	75794041	75915623	q13	COL12A1	NM_080645	0.875222365982427	0.874103541230061	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	75838424	75838498	q13	SNORD156	NR_145788	0.874813943691428	0.87481326272688	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	75947390	75953644	q14.1	COX7A2	NR_029466	0.873811214192273	0.873753663485743	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	75962637	75994632	q14.1	TMEM30A	NM_001143958	0.873670907888714	0.87337648274394	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	75994729	76001580	q14.1	LOC100506804	NR_040081	0.873375590128248	0.873312545694217	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76001573	76203630	q14.1	FILIP1	NM_001300866	0.873312610109782	0.871453236411465	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76092901	76168615	q14.1	LOC101928540	NR_125859	0.872472189430865	0.871775452271577	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76138122	76138189	q14.1	MIR4463	NR_039670	0.872056055676471	0.872055439127489	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76311224	76428001	q14.1	SENP6	NM_001100409	0.870463132363119	0.869388524295255	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76458892	76629254	q14.1	MYO6	NM_001300899	0.869104258405359	0.86753654918473	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	76630830	76782395	q14.1	IMPG1	NM_001563	0.867522046480303	0.86612731145709	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	77232165	77303340	q14.1	LINC02540	NR_149101	0.861988427338787	0.861333459072517	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	78170564	78173739	q14.1	HTR1B	NM_000863	0.853353069894468	0.853323852834469	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	78359990	78636759	q14.1	MEI4	NM_001282136	0.851609929482716	0.84906303925318	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	79577260	79610683	q14.1	IRAK1BP1	NM_001010844	0.840408338734809	0.840100772814703	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	79644135	79788015	q14.1	PHIP	NM_017934	0.839792940030112	0.838468924095431	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	79910961	79944455	q14.1	HMGN3	NM_004242	0.837337547510045	0.837029328232062	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	79943390	79946517	q14.1	HMGN3-AS1	NR_040671	0.837039128600219	0.837010353246954	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80017385	80023101	q14.1	LCAL1	NR_130915	0.836358210063336	0.836305610153115	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80194707	80247147	q14.1	LCA5	NM_181714	0.834726453366301	0.834243888759582	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80340821	80413387	q14.1	SH3BGRL2	NM_031469	0.833381879664049	0.832714111104722	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80451635	80451669	q14.1	RNY4	NR_004393	0.832362144455641	0.832361831580038	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80513299	80521963	q14.1	LINC01621	NR_131786	0.831794698538237	0.831714970472779	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80624528	80657315	q14.1	ELOVL4	NM_022726	0.830771144407026	0.830469431101144	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80714321	80752244	q14.1	TTK	NM_003318	0.829944849141369	0.829595873214965	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	80816326	81055987	q14.1	BCKDHB	NM_183050	0.829006176320844	0.826800762205459	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	82455446	82462428	q14.1	FAM46A	NM_017633	0.813922627538149	0.813858377612823	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	82523002	82523909	q14.1	LINC01526	NR_126363	0.813300962119166	0.813292615702341	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	82553497	82811482	q14.1	LINC02542	NR_149135	0.813020340309824	0.810646304648797	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	82879703	82957471	q14.1	IBTK	NM_001300906	0.810018519751105	0.809302881224498	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83072922	83077133	q14.1	TPBG	NM_006670	0.808240475305157	0.808201724741486	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83602116	83775560	q14.1	UBE3D	NM_001304437	0.803370713777929	0.801774643304098	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83777384	83878190	q14.1	DOPEY1	NM_015018	0.801757858448212	0.80083021909381	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83874592	83903655	q14.1	PGM3	NM_001199917	0.8008633286944	0.800595884469285	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83903031	83908654	q14.2	RWDD2A	NM_033411	0.800601626656825	0.8005498825534	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	83920109	84140938	q14.2	ME1	NM_002395	0.800444471081814	0.798412353241672	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84222193	84235421	q14.2	PRSS35	NM_001170423	0.797664626561296	0.79754289954723	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84262604	84419127	q14.2	SNAP91	NM_001242794	0.797292755502523	0.795852395854593	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84419160	84436214	q14.2	LOC105377879	NR_136251	0.795852092181214	0.79569515745957	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84562984	84567234	q14.2	RIPPLY2	NM_001009994	0.794528591571056	0.794489482120664	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84569369	84670146	q14.2	CYB5R4	NM_016230	0.794469835373232	0.793542462883314	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84743377	84800605	q14.2	MRAP2	NM_138409	0.792868574845278	0.792341949991859	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	84833959	84937353	q14.2	CEP162	NM_014895	0.792035019025183	0.791083564316048	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	85130750	85184647	q14.3	LINC01611	NR_132100	0.789303881874295	0.788807909627759	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	85399175	85419252	q14.3	TBX18-AS1	NR_125875	0.786833774998657	0.786649021955006	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	85442215	85473954	q14.3	TBX18	NM_001080508	0.786437711293982	0.786145641918455	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	86096936	86114520	q14.3	LINC02535	NR_134633	0.780412822242202	0.780251010342039	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
6	86159301	86205509	q14.3	NT5E	NM_001204813	0.779838925566038	0.77941370921693	0.236795554163999	1.72273167133863e-10	9.76378236197855	208	70132219	86202468	0.779441693178963	0.92732371813232	brca	6q	del	tel	p	1	0.95	118	138	2.57171223230091e-08	7.589777629416462	1.7972255997391937	p
20	51588945	52111869	q13.2	TSHZ2	NM_173485	0.328358547331477	0.312206886209836	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52169308	52191847	q13.2	LOC101927770	NR_110051	0.310432756005129	0.309736589277229	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52183609	52199636	q13.2	ZNF217	NM_006526	0.309991038077284	0.309496008832505	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52224892	52251129	q13.2	LOC105372672	NR_134576	0.308715921566883	0.307905533952529	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52491039	52492248	q13.2	SUMO1P1	NR_002189	0.300495384447643	0.300458041816026	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52560076	52687304	q13.2	BCAS1	NM_003657	0.298363024431934	0.294433307032878	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52684946	52685024	q13.2	MIR4756	NR_039913	0.294506139063775	0.294503729861735	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52769987	52790516	q13.2	CYP24A1	NM_001128915	0.291879460209017	0.291245376764451	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	52824501	52836492	q13.2	PFDN4	NM_002623	0.290195675080805	0.289825306597986	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
20	53092010	53267710	q13.2	DOK5	NM_018431	0.281933069587484	0.276506187556688	0.203968140411162	1.25879869962939e-05	4.90004371439567	145	51526339	55396656	0.210748994660065	0.330292271727721	brca	20q	amp	tel	p	1	0.95	123	32	0.0005846238654032	3.2331234599307477	0.6594541798417767	p
